address,href,parcel,price,rooms,sqm,zip,lon,lat
Titus van Rijnstraat 153 +PP 1058 GB Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40635372-titus-van-rijnstraat-153-pp/?navigateSource=resultlist,85,515,3,85,1058,4.8469558,52.3578511
Westerdoksdijk 325 + P 1013 AD Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40624247-westerdoksdijk-325-p/?navigateSource=resultlist,75,495,3,75,1013,4.8928658,52.3849294
Borneolaan 191 +PP 1019 HX Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40611583-borneolaan-191-pp/?navigateSource=resultlist,109,470,3,109,1019,4.9370383,52.3717216
Rubensstraat 26 -1 1077 MR Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40689330-rubensstraat-26-1/?navigateSource=resultlist,138,965,8,138,1077,4.8733221,52.3491847
Johannes Verhulststraat 92 huis 1071 NK Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40654501-johannes-verhulststraat-92-huis/?navigateSource=resultlist,268,2450,7,268,1071,4.872480599999999,52.3547556
Andries Copierstraat 72 1061 SE Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40730143-andries-copierstraat-72/?navigateSource=resultlist,85,345,3,85,1061,4.8370432,52.3670225
Balboaplein 20 1057 VS Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40716438-balboaplein-20/?navigateSource=resultlist,106,575,4,106,1057,4.8551004,52.3693235
Egelantiersgracht 3 I 1015 RB Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40758465-egelantiersgracht-3-i/?navigateSource=resultlist,53,375,2,53,1015,4.8840699,52.376407
De Lairessestraat 172 /C 1075 HM Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40622279-de-lairessestraat-172-c/?navigateSource=resultlist,157,1250,3,157,1075,4.866135799999999,52.3523767
Stadhouderskade 17 G 1054 ES Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40660186-stadhouderskade-17-g/?navigateSource=resultlist,167,1075,3,167,1054,4.8808498,52.3620665
Realengracht 138 1013 KW Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40738837-realengracht-138/?navigateSource=resultlist,77,545,2,77,1013,4.8885371,52.3873725
Saenredamstraat 4 -HS 1072 CE Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40737966-saenredamstraat-4-hs/?navigateSource=resultlist,73,529,4,73,1072,4.8873375,52.3557255
Kea Boumanstraat 66 -A 1095 MA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40711904-kea-boumanstraat-66-a/?navigateSource=resultlist,148,800,4,148,1095,4.969927999999999,52.37354209999999
Stadionweg 95 II 1077 SG Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40711663-stadionweg-95-ii/?navigateSource=resultlist,103,675,5,103,1077,4.8707819,52.346473
Patroclosstraat 22 HS 1076 NH Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40718165-patroclosstraat-22-hs/?navigateSource=resultlist,74,500,3,74,1076,4.866181,52.3447733
Achillesstraat 94 IV 1076 RH Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40717099-achillesstraat-94-iv/?navigateSource=resultlist,77,600,4,77,1076,4.8640781,52.3453041
Amstelvlietstraat 209 1096 GG Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40750090-amstelvlietstraat-209/?navigateSource=resultlist,180,950,5,180,1096,4.9199297,52.3384787
Valeriusstraat 137 3 1075 ET Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86083988-valeriusstraat-137-3/?navigateSource=resultlist,155,1250,4,155,1075,4.8658294,52.3532595
Da Costakade 171 -II 1053 WX Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40627116-da-costakade-171-ii/?navigateSource=resultlist,83,550,3,83,1053,4.874071,52.367496
Oudezijds Voorburgwal 330 C 1012 GM Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40614813-oudezijds-voorburgwal-330-c/?navigateSource=resultlist,85,775,3,85,1012,4.8940097,52.36946500000001
Herengracht 73 A 1015 BD Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40601109-herengracht-73-a/?navigateSource=resultlist,100,697.5,3,100,1015,4.8898091,52.3771488
Admiraal De Ruijterweg 349 II 1055 MA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86056495-admiraal-de-ruijterweg-349-ii/?navigateSource=resultlist,75,375,3,75,1055,4.8532628,52.3813385
Govert Flinckstraat 237 A 1073 BW Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40683908-govert-flinckstraat-237-a/?navigateSource=resultlist,106,875,4,106,1073,4.8971844,52.3560126
Graaf Florisstraat 25 III 1091 TE Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40547840-graaf-florisstraat-25-iii/?navigateSource=resultlist,108,600,3,108,1091,4.912535099999999,52.3525488
Waterlandplein 18 A 1024 LW Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40587133-waterlandplein-18-a/?navigateSource=resultlist,112,499,3,112,1024,4.954871,52.3921003
Westerdoksdijk 605 1013 BX Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40744178-westerdoksdijk-605/?navigateSource=resultlist,251,945,4,251,1013,4.892238000000001,52.387147
Niasstraat 40 B 1095 VC Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86195148-niasstraat-40-b/?navigateSource=resultlist,82,395,4,82,1095,4.9437738,52.3648354
Havikshorst 81 1083 TP Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86193806-havikshorst-81/?navigateSource=resultlist,92,417,4,92,1083,4.885433799999999,52.3318871
Solebaystraat 82 3 1055 ZT Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40714116-solebaystraat-82-3/?navigateSource=resultlist,50,275,3,50,1055,4.854594,52.384241
Van Tuyll van Serooskerkenweg 79 1 1076 JG Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40714189-van-tuyll-van-serooskerkenweg-79-1/?navigateSource=resultlist,70,475,3,70,1076,4.860364,52.34413
Streefkerkstraat 24 1107 LP Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86175777-streefkerkstraat-24/?navigateSource=resultlist,65,170,3,65,1107,4.9860242,52.2937853
Leusdenhof 260 1108 DL Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40793609-leusdenhof-260/?navigateSource=resultlist,86,250,4,86,1108,4.979334199999999,52.3072081
Leonardostraat 11 I 1077 ET Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40751802-leonardostraat-11-i/?navigateSource=resultlist,135,925,5,135,1077,4.868393,52.3488814
Oudezijds Voorburgwal 330 A 1012 GM Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40614757-oudezijds-voorburgwal-330-a/?navigateSource=resultlist,182,1650,6,182,1012,4.8940097,52.36946500000001
Frans van Mierisstraat 105 II 1071 RP Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40608448-frans-van-mierisstraat-105-ii/?navigateSource=resultlist,225,1775,5,225,1071,4.8794325,52.3537737
Goeman Borgesiusstraat 4 - K 1067 LN Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40725962-goeman-borgesiusstraat-4-k/?navigateSource=resultlist,90,340,3,90,1067,4.799977999999999,52.3771223
Goeman Borgesiusstraat 4 H 1067 LN Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40725964-goeman-borgesiusstraat-4-h/?navigateSource=resultlist,99,360,3,99,1067,4.799977999999999,52.3771223
Goeman Borgesiusstraat 4 B 1067 LN Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40725851-goeman-borgesiusstraat-4-b/?navigateSource=resultlist,99,360,3,99,1067,4.799977999999999,52.3771223
Gustav Mahlerlaan 991 1082 MK Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40540672-gustav-mahlerlaan-991/?navigateSource=resultlist,241,2350,5,241,1082,4.869693,52.336633
Berthold Brechtstraat 623 1102 RS Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86191182-berthold-brechtstraat-623/?navigateSource=resultlist,58,169,3,58,1102,4.9438327,52.3178028
Overtoom 262 -huis 1054 JB Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40614026-overtoom-262-huis/?navigateSource=resultlist,210,1400,7,210,1054,4.8694362,52.361415
Eerste Leliedwarsstraat 27 1015 SZ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40623851-eerste-leliedwarsstraat-27/?navigateSource=resultlist,114,950,5,114,1015,4.882986799999999,52.375423
Frederiksplein 49 A 1017 XL Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40696233-frederiksplein-49-a/?navigateSource=resultlist,172,1990,5,172,1017,4.9012014,52.3603722
Jan de Jonghkade 13 1063 MH Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40744534-jan-de-jonghkade-13/?navigateSource=resultlist,95,339,3,95,1063,4.8256668,52.3792448
Maria Austriastraat 93 1087 EK Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40718290-maria-austriastraat-93/?navigateSource=resultlist,92,395,3,92,1087,4.9961832,52.3564678
President Allendelaan 113 1068 VM Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40682022-president-allendelaan-113/?navigateSource=resultlist,113,439,4,113,1068,4.8080923,52.3665503
Van Nijenrodeweg 315 1082 HB Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40719924-van-nijenrodeweg-315/?navigateSource=resultlist,85,395,3,85,1082,4.8785146,52.3275614
Ruyschstraat 77 4 1091 BX Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40680555-ruyschstraat-77-4/?navigateSource=resultlist,62,375,2,62,1091,4.9119244,52.35804779999999
Haarlemmerstraat 12 -II 1013 ER Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40533290-haarlemmerstraat-12-ii/?navigateSource=resultlist,85,550,3,85,1013,4.8939165,52.3794971
Oeverpad 194 1068 PH Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40725563-oeverpad-194/?navigateSource=resultlist,168,550,4,168,1068,4.8081086,52.36502470000001
Tolstraat 2 B 1073 SB Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40623667-tolstraat-2-b/?navigateSource=resultlist,79,509,3,79,1073,4.8996683,52.3515939
Arubastraat 15 2 1058 VD Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40611066-arubastraat-15-2/?navigateSource=resultlist,137,865,4,137,1058,4.8525108,52.3599956
Amstelveenseweg 52 -I 1075 XH Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40855355-amstelveenseweg-52-i/?navigateSource=resultlist,56,325,3,56,1075,4.8547654,52.3561685
Waalstraat 74 hs 1079 EA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40733578-waalstraat-74-hs/?navigateSource=resultlist,100,650,3,100,1079,4.9011036,52.3439507
Crynssenstraat 7 II 1058 XT Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40731561-crynssenstraat-7-ii/?navigateSource=resultlist,54,300,3,54,1058,4.856047999999999,52.36162580000001
Langswater 272 1069 EC Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40710386-langswater-272/?navigateSource=resultlist,70,199.5,3,70,1069,4.7896385,52.3553947
Lindengracht 239 H 1015 KH Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40716382-lindengracht-239-h/?navigateSource=resultlist,96,595,4,96,1015,4.8809881,52.3795392
Pieter Calandlaan 700 1060 TW Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40525987-pieter-calandlaan-700/?navigateSource=resultlist,178,450,3,178,1060,4.786353,52.3497876
Elandsstraat 37 1016 RX Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40856203-elandsstraat-37/?navigateSource=resultlist,110,700,4,110,1016,4.881299,52.3705647
Oudezijds Voorburgwal 330 B 1012 GM Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40614860-oudezijds-voorburgwal-330-b/?navigateSource=resultlist,85,785,3,85,1012,4.8940097,52.36946500000001
Minervalaan 89 II 1077 NT Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40672309-minervalaan-89-ii/?navigateSource=resultlist,142,995,7,142,1077,4.873126099999999,52.3449652
Bentinckstraat 29 A 1051 GD Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40734465-bentinckstraat-29-a/?navigateSource=resultlist,62,389,3,62,1051,4.8743455,52.3837079
Oostelijke Handelskade 855 + PP 1019 BW Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40623215-oostelijke-handelskade-855-pp/?navigateSource=resultlist,92,550,3,92,1019,4.9310898,52.3752114
Von Zesenstraat 194 1093 BJ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40665182-von-zesenstraat-194/?navigateSource=resultlist,50,300,2,50,1093,4.9250935,52.3639102
Ben van Meerendonkstraat 10 1087 LE Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40665068-ben-van-meerendonkstraat-10/?navigateSource=resultlist,115,475,4,115,1087,5.006966100000001,52.351687
Meer en Vaart 68 B 1068 ZZ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40857179-meer-en-vaart-68-b/?navigateSource=resultlist,117,375,4,117,1068,4.8042726,52.364922
Bestevâerstraat 174 II 1055 TS Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86056416-bestevaerstraat-174-ii/?navigateSource=resultlist,50,250,3,50,1055,4.858581,52.378487
Spuistraat 297 B 1012 VS Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40595491-spuistraat-297-b/?navigateSource=resultlist,116,850,4,116,1012,4.8889187,52.3691021
Loenermark 218 +PP 1025 SV Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40710553-loenermark-218-pp/?navigateSource=resultlist,92,275,4,92,1025,4.930009,52.398379
Makassarstraat 52 III 1095 TA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40686907-makassarstraat-52-iii/?navigateSource=resultlist,93,495,4,93,1095,4.9403443,52.3642383
Albert Cuypstraat 95 I 1072 CP Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40562157-albert-cuypstraat-95-i/?navigateSource=resultlist,80,497.5,4,80,1072,4.8913191,52.3553162
Gustav Mahlerlaan 561 A +ppl 1082 MK Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40451340-gustav-mahlerlaan-561-a-ppl/?navigateSource=resultlist,180,1500,3,180,1082,4.872556599999999,52.3366791
Grote Bickersstraat 100 1013 KS Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86115766-grote-bickersstraat-100/?navigateSource=resultlist,248,2450,4,248,1013,4.8900131,52.3867406
Nieuwezijds Voorburgwal 288 IV 1012 RT Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40739971-nieuwezijds-voorburgwal-288-iv/?navigateSource=resultlist,68,389,2,68,1012,4.889931799999999,52.3709026
Albert Cuypstraat 23 hs 1072 CK Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86172687-albert-cuypstraat-23-hs/?navigateSource=resultlist,57,390,3,57,1072,4.8875242,52.3547249
Herengracht 253 hs 1016 BH Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40422031-herengracht-253-hs/?navigateSource=resultlist,202,1595,6,202,1016,4.8874175,52.3720168
Koggestraat 7 L 1012 TA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40736661-koggestraat-7-l/?navigateSource=resultlist,69,345,2,69,1012,4.893172799999999,52.37737070000001
Hoofdweg 118 III-IV 1058 BH Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40704218-hoofdweg-118-iii-iv/?navigateSource=resultlist,116,625,5,116,1058,4.8535586,52.36320490000001
Ruysdaelkade 211 bv 1072 AW Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40636904-ruysdaelkade-211-bv/?navigateSource=resultlist,216,1050,12,216,1072,4.886924,52.3512619
Prinsengracht 1035 -D 1017 KP Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40441293-prinsengracht-1035-d/?navigateSource=resultlist,148,1e3,3,148,1017,4.895117,52.36192699999999
Prinsengracht 1031 -C 1017 KP Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40441157-prinsengracht-1031-c/?navigateSource=resultlist,127,850,3,127,1017,4.895093,52.36193
Reinwardtstraat 39 a-hs 1093 GX Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40856479-reinwardtstraat-39-a-hs/?navigateSource=resultlist,71,360,3,71,1093,4.927309699999999,52.3611506
Stadhouderskade 62 -4 1072 AD Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86984598-stadhouderskade-62-4/?navigateSource=resultlist,96,675,3,96,1072,4.8892948999999986,52.358428
Ten Katestraat 39 IV 1053 BX Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40857070-ten-katestraat-39-iv/?navigateSource=resultlist,59,350,3,59,1053,4.8669622,52.3670214
Kraaienplein 24 1021 EG Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86192297-kraaienplein-24/?navigateSource=resultlist,57,290,3,57,1021,4.9152565,52.386026
Brouwersgracht 136 A 1013 HA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40717202-brouwersgracht-136-a/?navigateSource=resultlist,118,1100,3,118,1013,4.8892766,52.3803832
Johanna ter Meulenplein 46 1018 MM Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40704279-johanna-ter-meulenplein-46/?navigateSource=resultlist,63,395,2,63,1018,4.923263500000001,52.3648198
Kruislaan 194 1098 SK Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40855607-kruislaan-194/?navigateSource=resultlist,99,465,3,99,1098,4.9424192,52.3486993
Oude Nieuwstraat 13 III 1012 TD Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40730231-oude-nieuwstraat-13-iii/?navigateSource=resultlist,92,500,2,92,1012,4.892418,52.376554
Het Hoogt 307 1025 GZ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40739727-het-hoogt-307/?navigateSource=resultlist,93,319,4,93,1025,4.9382798,52.3970535
Waalstraat 76 1079 EA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40713169-waalstraat-76/?navigateSource=resultlist,132,1100,4,132,1079,4.9011375,52.3439095
Burgemeester Hogguerstraat 505 1064 CV Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40713866-burgemeester-hogguerstraat-505/?navigateSource=resultlist,78,289,4,78,1064,4.829311199999999,52.37207189999999
Sarphatistraat 62 E 1018 GP Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86176334-sarphatistraat-62-e/?navigateSource=resultlist,92,685,3,92,1018,4.908988,52.3611769
Prinsengracht 729 B 1017 JX Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40752413-prinsengracht-729-b/?navigateSource=resultlist,111,820,2,111,1017,4.8857402,52.364514
Rondeel 104 1083 MG Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40624864-rondeel-104/?navigateSource=resultlist,95,425,3,95,1083,4.8806994,52.3276517
Langswater 432 1069 ED Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86081151-langswater-432/?navigateSource=resultlist,72,215,4,72,1069,4.7891393,52.3564977
Lauriergracht 108 III 1016 RP Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-49399960-lauriergracht-108-iii/?navigateSource=resultlist,132,825,4,132,1016,4.879718599999999,52.3712385
Albert Cuypstraat 194 III+IV 1073 BL Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40712781-albert-cuypstraat-194-iii-iv/?navigateSource=resultlist,95,545,5,95,1073,4.8956857,52.355915
Cornelis Vermuydenstraat 82 1018 RN Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40711516-cornelis-vermuydenstraat-82/?navigateSource=resultlist,65,350,2,65,1018,4.9268205,52.3679607
Rijnstraat 52 II 1078 RD Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40695535-rijnstraat-52-ii/?navigateSource=resultlist,74,389,3,74,1078,4.9047841,52.3468115
Spiegelgracht 31 /bv 1017 JP Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40680452-spiegelgracht-31-bv/?navigateSource=resultlist,221,2275,6,221,1017,4.8874229,52.3615953
Waterlandplein 22 P2 1024 LW Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40737370-waterlandplein-22-p2/?navigateSource=resultlist,137,585,5,137,1024,4.9550502,52.3920831
Karel du Jardinstraat 18 1 1072 SJ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40737477-karel-du-jardinstraat-18-1/?navigateSource=resultlist,78,450,4,78,1072,4.893701099999999,52.3510803
